COD_ESTACION;NOM_ESTACION;FECHA;SO2;CO;NO;NO2;NOx;O3;PM10;PM2.5;PM1;NH3;C6H6;C7H8;C8H10;Direc.;H.Rel.;Precip.;Pres.;R.Sol.;Ruido;Temp.;UV-B;Veloc.;Veloc.max.;As;BaA;BaP;BbFA;BjFA;BkFA;Cd;DahA;FA;HMN;H2S;IcdP;Ni;Pb;PST
03009006;ALCOI - VERGE DELS LLIRIS;2024-05-14;3;0,1;2;4;7;85;19;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0,1;-;-;-;-;-;0,1;-;-;-;-;-;1,4;0;-
03009006;ALCOI - VERGE DELS LLIRIS;2024-05-15;3;0,1;2;3;6;90;11;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
03009006;ALCOI - VERGE DELS LLIRIS;2024-05-16;4;0,1;2;4;8;89;15;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0,1;-;-;-;-;-;0,1;-;-;-;-;-;1,4;0;-
03009006;ALCOI - VERGE DELS LLIRIS;2024-05-17;3;0,1;2;4;7;92;14;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
03009006;ALCOI - VERGE DELS LLIRIS;2024-05-18;3;0,1;2;3;7;91;13;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0,1;-;-;-;-;-;0,1;-;-;-;-;-;1,4;0;-
03009006;ALCOI - VERGE DELS LLIRIS;2024-05-19;3;0,1;2;1;5;85;11;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
03009006;ALCOI - VERGE DELS LLIRIS;2024-05-20;3;0,1;2;3;7;87;14;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0,1;-;-;-;-;-;0,1;-;-;-;-;-;1,4;0;-
03009006;ALCOI - VERGE DELS LLIRIS;2024-05-21;3;0,1;2;4;8;90;14;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0,1;-;-;-;-;-;0,1;-;-;-;-;-;1,4;0;-
03009006;ALCOI - VERGE DELS LLIRIS;2024-05-22;3;0,1;2;4;7;95;15;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0,1;-;-;-;-;-;0,1;-;-;-;-;-;1,4;0;-
03009006;ALCOI - VERGE DELS LLIRIS;2024-05-23;3;0,1;3;7;10;93;13;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
03009006;ALCOI - VERGE DELS LLIRIS;2024-05-24;3;0,1;2;4;8;86;13;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0,1;-;-;-;-;-;0,1;-;-;-;-;-;1,4;0;-
03009006;ALCOI - VERGE DELS LLIRIS;2024-05-25;3;0,1;2;5;8;86;15;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
03009006;ALCOI - VERGE DELS LLIRIS;2024-05-26;3;0,1;3;5;9;84;35;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0,3;-;-;-;-;-;0,1;-;-;-;-;-;1,4;0;-
03009006;ALCOI - VERGE DELS LLIRIS;2024-05-27;4;0,1;2;4;8;82;21;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
03009006;ALCOI - VERGE DELS LLIRIS;2024-05-28;3;0,1;2;4;8;79;15;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0,1;-;-;-;-;-;0,1;-;-;-;-;-;1,4;0;-
03009006;ALCOI - VERGE DELS LLIRIS;2024-05-29;3;0,1;3;7;11;88;20;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
03009006;ALCOI - VERGE DELS LLIRIS;2024-05-30;3;0,1;3;8;12;94;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
03009006;ALCOI - VERGE DELS LLIRIS;2024-05-31;3;0,1;2;3;7;84;14;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
03014006;ALACANT - EL PLA;2024-05-01;3;0,1;2;5;9;82;14;-;-;-;0,1;0,1;0,1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
03014006;ALACANT - EL PLA;2024-05-02;3;0,1;2;10;13;88;15;-;-;-;0,1;0,1;0,1;-;-;-;-;-;-;-;-;-;-;0,1;-;-;-;-;-;0,1;-;-;-;-;-;1,4;0;-
03014006;ALACANT - EL PLA;2024-05-03;3;0,1;5;22;29;77;16;-;-;-;0,1;0,3;0,2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
03014006;ALACANT - EL PLA;2024-05-04;3;0,1;2;21;25;80;18;-;-;-;0,1;0,2;0,2;-;-;-;-;-;-;-;-;-;-;0,1;-;-;-;-;-;0,1;-;-;-;-;-;8;0;-
03014006;ALACANT - EL PLA;2024-05-05;3;0,1;2;20;23;77;18;-;-;-;0,1;0,6;0,3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
03014006;ALACANT - EL PLA;2024-05-06;3;0,2;13;34;54;42;23;-;-;-;0,2;1;0,7;-;-;-;-;-;-;-;-;-;-;0,2;-;-;-;-;-;0,1;-;-;-;-;-;4;0;-
03014006;ALACANT - EL PLA;2024-05-07;3;0,1;3;13;18;81;12;-;-;-;0,1;0,2;0,1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
03014006;ALACANT - EL PLA;2024-05-08;3;0,1;3;14;18;83;15;-;-;-;0,1;0,1;0,2;-;-;-;-;-;-;-;-;-;-;0,1;-;-;-;-;-;0,1;-;-;-;-;-;1,4;0;-
03014006;ALACANT - EL PLA;2024-05-09;3;0,1;4;16;22;80;16;-;-;-;0,1;0,2;0,3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
03014006;ALACANT - EL PLA;2024-05-10;3;0,1;3;15;19;84;15;-;-;-;0,1;0,1;0,2;-;-;-;-;-;-;-;-;-;-;0,1;-;-;-;-;-;0,1;-;-;-;-;-;1,4;0;-
03014006;ALACANT - EL PLA;2024-05-11;3;0,1;2;10;13;92;14;-;-;-;0,1;0,1;0,1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
03014006;ALACANT - EL PLA;2024-05-12;3;0,1;2;6;10;93;15;-;-;-;0,1;0,1;0,1;-;-;-;-;-;-;-;-;-;-;0,1;-;-;-;-;-;0,1;-;-;-;-;-;3;0;-
03014006;ALACANT - EL PLA;2024-05-13;3;0,1;3;11;16;94;12;-;-;-;0,1;0,1;0,2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
03014006;ALACANT - EL PLA;2024-05-14;-;0,1;-;-;-;64;26;-;-;-;0,1;0,5;0,2;-;-;-;-;-;-;-;-;-;-;0,2;-;-;-;-;-;0,1;-;-;-;-;-;3;0;-
03014006;ALACANT - EL PLA;2024-05-15;-;-;-;-;-;74;22;-;-;-;0,1;0,1;0,1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
03014006;ALACANT - EL PLA;2024-05-16;3;0,1;2;9;13;80;25;-;-;-;0,1;0,3;0,2;-;-;-;-;-;-;-;-;-;-;0,2;-;-;-;-;-;0,1;-;-;-;-;-;1,4;0;-
03014006;ALACANT - EL PLA;2024-05-17;3;0,2;2;11;13;85;19;-;-;-;0,1;0,1;0,2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
03014006;ALACANT - EL PLA;2024-05-18;3;0,1;2;5;8;84;15;-;-;-;0,1;0,1;0,1;-;-;-;-;-;-;-;-;-;-;0,1;-;-;-;-;-;0,1;-;-;-;-;-;4;0;-
03014006;ALACANT - EL PLA;2024-05-19;3;0,1;2;4;6;90;13;-;-;-;0,1;0,1;0,1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
03014006;ALACANT - EL PLA;2024-05-20;3;0,1;2;9;12;86;18;-;-;-;0,1;0,1;0,1;-;-;-;-;-;-;-;-;-;-;0,1;-;-;-;-;-;0,1;-;-;-;-;-;3;0;-
03014006;ALACANT - EL PLA;2024-05-21;3;0,1;2;11;13;79;19;-;-;-;0,1;0,8;0,2;-;-;-;-;-;-;-;-;-;-;0,2;-;-;-;-;-;0,1;-;-;-;-;-;1,4;0;-
03014006;ALACANT - EL PLA;2024-05-22;3;0,1;2;6;8;93;-;-;-;-;0,1;0,1;0,1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
03014006;ALACANT - EL PLA;2024-05-23;3;0,1;2;11;15;84;15;-;-;-;0,1;0,3;0,2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
03014006;ALACANT - EL PLA;2024-05-24;4;0,1;2;11;13;70;18;-;-;-;0,1;0,3;0,2;-;-;-;-;-;-;-;-;-;-;0,1;-;-;-;-;-;0,1;-;-;-;-;-;1,4;0;-
03014006;ALACANT - EL PLA;2024-05-25;3;0,1;2;6;9;78;9;-;-;-;0,1;0,1;0,1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
03014006;ALACANT - EL PLA;2024-05-26;3;-;2;3;6;77;14;-;-;-;0,1;0,1;0,1;-;-;-;-;-;-;-;-;-;-;0,1;-;-;-;-;-;0,1;-;-;-;-;-;1,4;0;-
03014006;ALACANT - EL PLA;2024-05-27;6;0,1;-;-;-;64;-;-;-;-;0,1;0,1;0,1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
03014006;ALACANT - EL PLA;2024-05-28;3;0,1;2;6;8;69;-;-;-;-;0,1;0,1;0,1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
03014006;ALACANT - EL PLA;2024-05-29;3;0,1;4;15;21;64;14;-;-;-;0,1;0,3;0,2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
03014006;ALACANT - EL PLA;2024-05-30;5;0,1;5;19;27;57;-;-;-;-;0,1;0,4;0,3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
03014006;ALACANT - EL PLA;2024-05-31;3;0,1;3;8;12;76;25;-;-;-;0,1;0,1;0,1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
03014008;ALACANT - FLORIDA BABEL;2024-05-01;3;-;1;2;4;86;-;22;-;-;-;-;-;258;58;0,4;-;219;-;18,5;-;4,5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
03014008;ALACANT - FLORIDA BABEL;2024-05-02;3;-;1;8;10;87;-;13;-;-;-;-;-;229;62;0;-;356;-;17,9;-;3,4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
03014008;ALACANT - FLORIDA BABEL;2024-05-03;5;-;21;29;61;68;-;17;-;-;-;-;-;158;67;0;-;341;-;19;-;1,6;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
03014008;ALACANT - FLORIDA BABEL;2024-05-04;5;-;-;-;-;72;-;14;-;-;-;-;-;170;78;0;-;350;-;19,9;-;1,6;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
03014008;ALACANT - FLORIDA BABEL;2024-05-05;3;-;2;17;20;73;-;14;-;-;-;-;-;98;87;0;-;285;-;20;-;1,1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
03014008;ALACANT - FLORIDA BABEL;2024-05-06;3;-;2;22;25;53;-;14;-;-;-;-;-;235;78;0;-;128;-;22,3;-;1,4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
03014008;ALACANT - FLORIDA BABEL;2024-05-07;3;-;2;9;13;81;-;8;-;-;-;-;-;104;85;0;-;347;-;19,8;-;1,8;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
03014008;ALACANT - FLORIDA BABEL;2024-05-08;3;-;-;-;-;77;-;8;-;-;-;-;-;118;82;0;-;329;-;19;-;1,9;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
03014008;ALACANT - FLORIDA BABEL;2024-05-09;3;-;6;11;20;77;-;10;-;-;-;-;-;220;66;0;-;343;-;20,7;-;1,5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
03014008;ALACANT - FLORIDA BABEL;2024-05-10;3;-;9;20;34;78;-;12;-;-;-;-;-;77;68;0;-;342;-;20,8;-;1,4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
03014008;ALACANT - FLORIDA BABEL;2024-05-11;3;-;4;8;15;92;-;10;-;-;-;-;-;66;81;0;-;263;-;20,1;-;1,4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
03014008;ALACANT - FLORIDA BABEL;2024-05-12;3;-;3;18;23;92;-;7;-;-;-;-;-;75;76;0;-;342;-;21,2;-;1,6;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
03014008;ALACANT - FLORIDA BABEL;2024-05-13;3;-;3;8;13;92;-;19;-;-;-;-;-;145;81;0;-;312;-;21,5;-;1,6;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
03014008;ALACANT - FLORIDA BABEL;2024-05-14;3;-;5;6;13;64;-;18;-;-;-;-;-;189;84;0;-;318;-;22,6;-;1,8;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
03014008;ALACANT - FLORIDA BABEL;2024-05-15;3;-;2;3;6;90;-;17;-;-;-;-;-;264;61;0;-;355;-;21,9;-;2,8;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
03014008;ALACANT - FLORIDA BABEL;2024-05-16;4;-;2;2;5;91;-;19;-;-;-;-;-;236;62;0;-;358;-;21,5;-;2,7;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
03014008;ALACANT - FLORIDA BABEL;2024-05-17;4;-;4;6;12;81;-;11;-;-;-;-;-;134;86;0;-;337;-;20,5;-;1,4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
03014008;ALACANT - FLORIDA BABEL;2024-05-18;3;-;2;2;4;83;-;7;-;-;-;-;-;158;95;0;-;340;-;20,8;-;1,6;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
03014008;ALACANT - FLORIDA BABEL;2024-05-19;3;-;1;1;3;94;-;5;-;-;-;-;-;101;94;0;-;303;-;20,5;-;1,9;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
03014008;ALACANT - FLORIDA BABEL;2024-05-20;3;-;2;4;7;88;-;9;-;-;-;-;-;112;89;0;-;279;-;21,4;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
03014008;ALACANT - FLORIDA BABEL;2024-05-21;3;-;3;6;11;79;-;11;-;-;-;-;-;80;86;0;-;335;-;21,6;-;1,6;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
03014008;ALACANT - FLORIDA BABEL;2024-05-22;3;-;2;2;5;95;-;9;-;-;-;-;-;100;88;0;-;359;-;21,7;-;2,3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
03014008;ALACANT - FLORIDA BABEL;2024-05-23;3;-;3;6;10;84;-;9;-;-;-;-;-;72;90;0;-;218;-;20,7;-;1,9;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
03014008;ALACANT - FLORIDA BABEL;2024-05-24;3;-;2;5;8;82;-;14;-;-;-;-;-;80;86;0;-;347;-;21,3;-;2,7;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
03014008;ALACANT - FLORIDA BABEL;2024-05-25;3;-;2;4;7;78;-;9;-;-;-;-;-;180;90;0;-;361;-;21,8;-;1,8;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
03014008;ALACANT - FLORIDA BABEL;2024-05-26;4;-;2;2;5;84;-;7;-;-;-;-;-;105;96;0;-;333;-;22,1;-;1,3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
03014008;ALACANT - FLORIDA BABEL;2024-05-27;5;-;3;5;9;74;-;11;-;-;-;-;-;157;94;0;-;307;-;23,4;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
03014008;ALACANT - FLORIDA BABEL;2024-05-28;5;-;4;6;12;69;-;10;-;-;-;-;-;126;88;0;-;347;-;22,5;-;2,1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
03014008;ALACANT - FLORIDA BABEL;2024-05-29;3;-;3;7;12;64;-;11;-;-;-;-;-;125;83;0;-;358;-;22,1;-;1,4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
03014008;ALACANT - FLORIDA BABEL;2024-05-30;3;-;5;9;16;70;-;21;-;-;-;-;-;118;77;0;-;357;-;23,7;-;1,2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
03014008;ALACANT - FLORIDA BABEL;2024-05-31;3;-;2;2;5;86;-;14;-;-;-;-;-;82;89;0;-;326;-;22,5;-;3,8;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
03014009;ALACANT - RABASSA;2024-05-01;3;0,1;4;6;13;82;3;1;1;-;-;-;-;263;51;0,2;997;196;-;17,8;-;6,5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
03014009;ALACANT - RABASSA;2024-05-02;3;0,1;4;5;11;86;2;1;1;-;-;-;-;251;55;0;1003;350;-;16,9;-;4,7;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
03014009;ALACANT - RABASSA;2024-05-03;3;0,1;5;12;20;80;5;1;1;-;-;-;-;107;55;0;1006;341;-;18;-;2,4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
03014009;ALACANT - RABASSA;2024-05-04;4;0,1;4;11;18;81;4;1;1;-;-;-;-;169;63;0;1004;351;-;19,6;-;2,1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
03014009;ALACANT - RABASSA;2024-05-05;3;0,1;4;13;20;78;4;2;1;-;-;-;-;106;67;0;1000;289;-;20,6;-;1,2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
