COD_ESTACION;NOM_ESTACION;FECHA;SO2;CO;NO;NO2;NOx;O3;PM10;PM2.5;PM1;NH3;C6H6;C7H8;C8H10;Direc.;H.Rel.;Precip.;Pres.;R.Sol.;Ruido;Temp.;UV-B;Veloc.;Veloc.max.;As;BaA;BaP;BbFA;BjFA;BkFA;Cd;DahA;FA;HMN;H2S;IcdP;Ni;Pb;PST
03014008;ALACANT - FLORIDA BABEL;2024-10-23;3;-;3;8;14;70;-;4;-;-;-;-;-;70;96;2,6;-;116;-;23,2;-;2,1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
03014008;ALACANT - FLORIDA BABEL;2024-10-24;3;-;5;11;19;53;-;6;-;-;-;-;-;354;94;0;-;161;-;22,1;-;1,4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
03014008;ALACANT - FLORIDA BABEL;2024-10-25;3;-;7;17;27;40;-;7;-;-;-;-;-;234;98;4,4;-;84;-;22,2;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
03014008;ALACANT - FLORIDA BABEL;2024-10-26;3;-;3;6;11;62;-;5;-;-;-;-;-;278;65;0;-;152;-;21,4;-;3,2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
03014008;ALACANT - FLORIDA BABEL;2024-10-27;3;-;3;5;10;56;-;3;-;-;-;-;-;305;92;17,8;-;66;-;17,5;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
03014008;ALACANT - FLORIDA BABEL;2024-10-28;3;-;5;10;19;55;-;4;-;-;-;-;-;30;90;0,6;-;112;-;20,5;-;1,7;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
03014008;ALACANT - FLORIDA BABEL;2024-10-29;3;-;3;5;10;76;-;6;-;-;-;-;-;86;99;3,3;-;73;-;24,3;-;7;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
03014008;ALACANT - FLORIDA BABEL;2024-10-30;3;-;10;19;35;46;-;12;-;-;-;-;-;211;89;0;-;143;-;22,3;-;0,8;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
03014008;ALACANT - FLORIDA BABEL;2024-10-31;3;-;14;30;52;27;-;35;-;-;-;-;-;274;78;0;-;88;-;21,8;-;0,7;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
03014009;ALACANT - RABASSA;2024-10-01;3;0,1;6;9;18;60;3;1;1;-;-;-;-;241;93;0;1002;222;-;22;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
03014009;ALACANT - RABASSA;2024-10-02;3;0,1;5;12;20;59;10;1;1;-;-;-;-;269;-;0;996;200;-;-;-;3,5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
03014009;ALACANT - RABASSA;2024-10-03;3;0,1;5;6;13;71;7;1;1;-;-;-;-;315;-;0;997;227;-;-;-;3,8;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
03014009;ALACANT - RABASSA;2024-10-04;3;0,1;7;11;21;67;4;1;1;-;-;-;-;342;-;0;1000;214;-;-;-;1,7;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
